n,alpha,T_c
79,0.03,0.11370379492340843
79,0.04,0.13684091176376603
79,0.05,0.15978999437697977
79,0.06,0.18150566329545229
79,0.07,0.19860110103617326
79,0.08,0.2229808586763276
79,0.09,0.24043911712217617
79,0.1,0.25561366572831284
79,0.11,0.26915024301287216
79,0.12,0.28510933705555846
79,0.13,0.30107437433380696
79,0.14,0.3150721370270577
79,0.15,0.3294963654669209
79,0.16,0.3442865466501737
79,0.17,0.35594169037824913
79,0.18,0.36658971334465795
79,0.19,0.37920254614235194
79,0.2,0.38888971454846555
79,0.21,0.4018009328447561
79,0.22,0.41247443596584127
79,0.23,0.4212576034342957
79,0.24,0.4324548317700493
79,0.25,0.44125961504548633
79,0.26,0.4513561529881747
79,0.27,0.45990324433639407
79,0.28,0.46943418947459925
79,0.29,0.47938041132513504
79,0.3,0.4877805546993176
79,0.31,0.4968549177241943
79,0.32,0.5044692264148388
79,0.33,0.5127990107557183
79,0.34,0.5205427905053556
79,0.35,0.5284397469944961
79,0.36,0.5353380896957856
79,0.37,0.5417989071083038
79,0.38,0.5493054669068341
79,0.39,0.5567116530449288
79,0.4,0.5624176596541417
79,0.41,0.5695394530824044
79,0.42,0.5764707224962282
79,0.43,0.5837676648259074
79,0.44,0.5904632888929634
79,0.45,0.5966970286448814
79,0.46,0.6033462893615672
79,0.47,0.6087209079866234
79,0.48,0.6141431692519854
79,0.49,0.6201487586981362
79,0.5,0.6258979090433656
79,0.51,0.6318545810446377
79,0.52,0.6368422204518351
79,0.53,0.6440207698556273
79,0.54,0.6483638677899355
79,0.55,0.6533302771441449
79,0.56,0.6594464531205646
79,0.57,0.6646101329019055
79,0.58,0.6694210096087257
79,0.59,0.674770681917351
79,0.6,0.6799539182484842
79,0.61,0.6850694084624519
79,0.62,0.689455661501674
79,0.63,0.6936719000184167
79,0.64,0.6977748870509773
79,0.65,0.703282617146611
79,0.66,0.7075321733507286
79,0.67,0.7119077180148403
79,0.68,0.71616673943399
79,0.69,0.7205559444841438
79,0.7,0.7252755983786088
79,0.71,0.7296528288653493
79,0.72,0.7333832578881677
79,0.73,0.7371615489465334
79,0.74,0.74065820918509
79,0.75,0.7439518743736413
79,0.76,0.748680888531977
79,0.77,0.7521200755143791
79,0.78,0.7562191284855508
79,0.79,0.7609328438140884
79,0.8,0.7645153230980316
79,0.81,0.768265848329583
79,0.82,0.7713967589534351
79,0.83,0.7751338368759767
79,0.84,0.7792327571197968
79,0.85,0.7833846752232638
79,0.86,0.787147672027562
79,0.87,0.7910810874165296
79,0.88,0.7952652671122326
79,0.89,0.8005265363012891
79,0.9,0.804211401705659
79,0.91,0.8084228517742577
79,0.92,0.8136653075419468
79,0.93,0.8180176908861044
79,0.94,0.8229032107212739
79,0.95,0.8282239261629646
79,0.96,0.8336333505725224
79,0.97,0.8406571086798255
79,0.98,0.8490885026082723
79,0.99,0.8592381516421076
80,0.01,0.05972150797027834
80,0.02,0.08946979664961013
80,0.03,0.11753866991118077
80,0.04,0.1466542985165215
80,0.05,0.1721513060691095
80,0.06,0.19202821947558577
80,0.07,0.20929712292215397
80,0.08,0.22428139460776741
80,0.09,0.24094394098255914
80,0.1,0.25611075117936666
80,0.11,0.2734959768744866
80,0.12,0.28868876207240163
80,0.13,0.30433287980137486
80,0.14,0.31845303102041544
80,0.15,0.329581615057469
80,0.16,0.3425953634018999
80,0.17,0.35720451177521445
80,0.18,0.3685107779765278
80,0.19,0.3808999099031693
80,0.2,0.39339472111320906
80,0.21,0.405487135606569
80,0.22,0.41649976930058513
80,0.23,0.42771859329909817
80,0.24,0.43705158333184346
80,0.25,0.4467161748234679
80,0.26,0.4553883896339637
80,0.27,0.46222805337071166
80,0.28,0.47151246268634806
80,0.29,0.4809895025237083
80,0.3,0.4899076566141289
80,0.31,0.4983384667345471
80,0.32,0.5065503932865911
80,0.33,0.5137134916332887
80,0.34,0.5210549479884496
80,0.35,0.5283264301003046
80,0.36,0.535234799767241
80,0.37,0.5437895869810532
80,0.38,0.551310419867432
80,0.39,0.5582130376084986
80,0.4,0.5649133934821028
80,0.41,0.572027330085359
80,0.42,0.5801420141352828
80,0.43,0.5868125592344747
80,0.44,0.5940231495112162
80,0.45,0.6004402137309057
80,0.46,0.6059429384229386
80,0.47,0.6106417664399918
80,0.48,0.6173978389710734
80,0.49,0.623106887528172
80,0.5,0.6283813680483609
80,0.51,0.6333741628104028
80,0.52,0.6396178536388103
80,0.53,0.64450380446542
80,0.54,0.6502349562948422
80,0.55,0.6554333680770434
80,0.56,0.6608688665776723
80,0.57,0.666804552233604
80,0.58,0.6719253486308713
80,0.59,0.6768543703583879
80,0.6,0.6815474930635969
80,0.61,0.6870102343442083
80,0.62,0.6918438691290955
80,0.63,0.697015844821662
80,0.64,0.7018747345519267
80,0.65,0.7061029869237482
80,0.66,0.7103925067134778
80,0.67,0.7145992885461315
80,0.68,0.719037601390771
80,0.69,0.7233210584049817
80,0.7,0.7267480821724408
80,0.71,0.7306483993339559
80,0.72,0.7345202096934268
80,0.73,0.7397290353186722
80,0.74,0.744009204303476
80,0.75,0.7479679096358862
80,0.76,0.7512643813037576
80,0.77,0.7552685231510604
80,0.78,0.7593416169910394
80,0.79,0.76324481619742
80,0.8,0.767215424118646
80,0.81,0.7712958461219449
80,0.82,0.7746827711560728
80,0.83,0.778241884883875
80,0.84,0.7824609025640389
80,0.85,0.7864625114383487
80,0.86,0.7907182005586683
80,0.87,0.7952020602442054
80,0.88,0.7990131742735975
80,0.89,0.8026648427689332
80,0.9,0.807591567183541
80,0.91,0.8123158096153564
80,0.92,0.817297434146445
80,0.93,0.8217703317707755
80,0.94,0.8266024208312418
80,0.95,0.831977907900395
80,0.96,0.8378753568591958
80,0.97,0.8450392630494817
80,0.98,0.8530301715131803
80,0.99,0.8628128859447997
81,0.01,0.0599133261906734
81,0.02,0.08819668286656018
81,0.03,0.11275624612224353
81,0.04,0.13747287262591915
81,0.05,0.1598278819332956
81,0.06,0.17881416742400855
81,0.07,0.19637259342890148
81,0.08,0.2122635527862334
81,0.09,0.23010979213357521
81,0.1,0.24651761925122892
81,0.11,0.2595508224270295
81,0.12,0.2741145724212176
81,0.13,0.2926604655797774
81,0.14,0.3083465452196264
81,0.15,0.32289723242211577
81,0.16,0.3375184907532374
81,0.17,0.350444188977482
81,0.18,0.36253778026212824
81,0.19,0.3727680870854584
81,0.2,0.3829914481717672
81,0.21,0.3948647647193154
81,0.22,0.4054128861221249
81,0.23,0.4152337313189276
81,0.24,0.424679614377108
81,0.25,0.4345029976631497
81,0.26,0.4464192042798928
81,0.27,0.4567003285602193
81,0.28,0.46710192473519735
81,0.29,0.47649024211527896
81,0.3,0.48564220150324244
81,0.31,0.4967363407778986
81,0.32,0.504035935506544
81,0.33,0.5119170202763332
81,0.34,0.520100433713171
81,0.35,0.5279894371603139
81,0.36,0.536114331035971
81,0.37,0.5443283380112435
81,0.38,0.5514984851114133
81,0.39,0.5585196151377678
81,0.4,0.5662709346601021
81,0.41,0.5741354322378243
81,0.42,0.580040031987997
81,0.43,0.5860971029786745
81,0.44,0.5921322406041111
81,0.45,0.5991061860259608
81,0.46,0.6043360712306579
81,0.47,0.6104210707303599
81,0.48,0.6175249153753694
81,0.49,0.6234178603797369
81,0.5,0.6289292735180483
81,0.51,0.634943923275787
81,0.52,0.6411936914042118
81,0.53,0.6457256800086958
81,0.54,0.6511132819506307
81,0.55,0.6566958798968539
81,0.56,0.663294008487944
81,0.57,0.6686128581424163
81,0.58,0.6734415208994364
81,0.59,0.6787362733411891
81,0.6,0.6828502628566662
81,0.61,0.6882879469450989
81,0.62,0.6932647695083165
81,0.63,0.697610862061392
81,0.64,0.7025823876191616
81,0.65,0.7076132238111128
81,0.66,0.712111458137671
81,0.67,0.716215627496128
81,0.68,0.7206272999012128
81,0.69,0.7249539512882316
81,0.7,0.7293559419945754
81,0.71,0.734242941419052
81,0.72,0.7383110104660396
81,0.73,0.7436880751213885
81,0.74,0.7482784533309009
81,0.75,0.7523921861377563
81,0.76,0.7561686404765451
81,0.77,0.7602132111726372
81,0.78,0.7637976124899105
81,0.79,0.7677997698441794
81,0.8,0.7724103000530856
81,0.81,0.7761467109560988
81,0.82,0.779425642416625
81,0.83,0.7835201678085272
81,0.84,0.788159611529241
81,0.85,0.7915178124763607
81,0.86,0.7953193381410504
81,0.87,0.7990511746445128
81,0.88,0.802604143819159
81,0.89,0.8072005934304544
81,0.9,0.8111906476897527
81,0.91,0.814721880593094
81,0.92,0.8196130057370999
81,0.93,0.8246241120461546
81,0.94,0.8301206944317745
81,0.95,0.8349799068687682
81,0.96,0.8407718052317527
81,0.97,0.8478022538234126
81,0.98,0.855460566132829
81,0.99,0.8672608940550806
82,0.01,0.0580519291849807
82,0.02,0.08981622126234816
82,0.03,0.11783860722706624
82,0.04,0.14189823022340411
82,0.05,0.166662017052988
82,0.06,0.18896818091348327
82,0.07,0.20628909974589774
82,0.08,0.22111911581814703
82,0.09,0.23817940350089564
82,0.1,0.25298610902066476
82,0.11,0.2689451367179953
82,0.12,0.280948923368422
82,0.13,0.29752769368339704
82,0.14,0.31108339308490973
82,0.15,0.324162641195947
82,0.16,0.3385370812668022
82,0.17,0.35223608749966967
82,0.18,0.3646621758203219
82,0.19,0.37667803142932915
82,0.2,0.387110978498967
82,0.21,0.39815454484994567
82,0.22,0.4092572525288084
82,0.23,0.419847003241081
82,0.24,0.4302263698541942
82,0.25,0.44104949695468487
82,0.26,0.4513053419297919
82,0.27,0.4627297685984358
82,0.28,0.4726110491985148
82,0.29,0.4829543757628315
82,0.3,0.4916054610881312
82,0.31,0.5009797510050227
82,0.32,0.5099577779891239
82,0.33,0.5180946961047378
82,0.34,0.5266785224256035
82,0.35,0.5345641262617856
82,0.36,0.5424039843735129
82,0.37,0.5510515929377896
82,0.38,0.5589904227679402
82,0.39,0.5659361169759162
82,0.4,0.5729891841672311
82,0.41,0.579158614546764
82,0.42,0.5849588901599603
82,0.43,0.5909704758719633
82,0.44,0.597605905876382
82,0.45,0.6043414367201064
82,0.46,0.6097150416388138
82,0.47,0.6171071669512909
82,0.48,0.6237646044512687
82,0.49,0.6306430204651678
82,0.5,0.635981103714079
82,0.51,0.6412314438730682
82,0.52,0.6473853542229918
82,0.53,0.652751240554712
82,0.54,0.658865985604481
82,0.55,0.6645210490660743
82,0.56,0.6692709992848186
82,0.57,0.6744137566711123
82,0.58,0.6799661534698371
82,0.59,0.6852057344120783
82,0.6,0.6901579677384798
82,0.61,0.6953288652140711
82,0.62,0.6995639597733952
82,0.63,0.7052916992327911
82,0.64,0.7102802295457418
82,0.65,0.7141811799994389
82,0.66,0.7185826777239601
82,0.67,0.7233456190439962
82,0.68,0.7274783934462724
82,0.69,0.7320116007834194
82,0.7,0.7366508771606854
82,0.71,0.7410743034336399
82,0.72,0.744661487111185
82,0.73,0.7483291217625344
82,0.74,0.7526843433478809
82,0.75,0.7566653194177944
82,0.76,0.7604401230665875
82,0.77,0.7643620870285232
82,0.78,0.7682095499792914
82,0.79,0.7724007476185789
82,0.8,0.776182491593139
82,0.81,0.7800268279802249
82,0.82,0.7834657073160484
82,0.83,0.7875868112595842
82,0.84,0.791558699349799
82,0.85,0.7956812767265438
82,0.86,0.7998321838159845
82,0.87,0.8035985570686464
82,0.88,0.807629799645807
82,0.89,0.8115924378718744
82,0.9,0.8152168149807064
82,0.91,0.8198083535447319
82,0.92,0.8247465149358932
82,0.93,0.8289796845324295
82,0.94,0.8331942930319965
82,0.95,0.838212559000855
82,0.96,0.8438180418668408
82,0.97,0.8504004668613573
82,0.98,0.8567602423526862
82,0.99,0.8690502002896822
83,0.01,0.06015424340893002
83,0.02,0.08989992973415363
83,0.03,0.11730372461833123
83,0.04,0.14114910148380685
83,0.05,0.164230533850365
83,0.06,0.18521013947163587
83,0.07,0.20243123170247218
83,0.08,0.2224476072277951
83,0.09,0.23822276709874754
83,0.1,0.2529966719612103
83,0.11,0.27293190129631917
83,0.12,0.28761807297552844
83,0.13,0.3013157354981433
83,0.14,0.3145302259133362
83,0.15,0.3289135957650483
83,0.16,0.34179278501996074
83,0.17,0.3553049063935197
83,0.18,0.36794139461115055
83,0.19,0.38144326398747375
83,0.2,0.39256605158872115
83,0.21,0.40387982125626576
83,0.22,0.41525825804795713
83,0.23,0.4249757956596176
83,0.24,0.4342357598317655
83,0.25,0.4450654486153197
83,0.26,0.45595929279123304
83,0.27,0.4643644880733249
83,0.28,0.47372028638281444
83,0.29,0.4822696017224354
83,0.3,0.49077487985289825
83,0.31,0.499138340755771
83,0.32,0.5064874510601239
83,0.33,0.5150647306830272
83,0.34,0.5233962995528184
83,0.35,0.5317985517420935
83,0.36,0.5396103720396714
83,0.37,0.547271423388832
83,0.38,0.5554890251551866
83,0.39,0.562549792283195
83,0.4,0.5701404579975808
83,0.41,0.5767511509244583
83,0.42,0.5831936664540912
83,0.43,0.59004583967173
83,0.44,0.5967959930185138
83,0.45,0.6035514998841824
83,0.46,0.6107892995732602
83,0.47,0.6188591492102957
83,0.48,0.6248697869181138
83,0.49,0.6309313709218275
83,0.5,0.6363349690847191
83,0.51,0.640802131810514
83,0.52,0.6466033660327072
83,0.53,0.6520098331021333
83,0.54,0.6572230853816673
83,0.55,0.6619890486258805
83,0.56,0.6674235033258906
83,0.57,0.6729193835868387
83,0.58,0.6782590571851823
83,0.59,0.6838507072112604
83,0.6,0.6884117245795179
83,0.61,0.6930723662426583
83,0.62,0.6985066025559126
83,0.63,0.7026202589060924
83,0.64,0.7072121206958086
83,0.65,0.7119136004777701
83,0.66,0.7168616803788774
83,0.67,0.7214914113540065
83,0.68,0.7251741907256902
83,0.69,0.729078394894633
83,0.7,0.7329252785860079
83,0.71,0.7374381056127379
83,0.72,0.7413397737360864
83,0.73,0.7451282654478407
83,0.74,0.7495297325213853
83,0.75,0.7536783320021675
83,0.76,0.7585337237820732
83,0.77,0.7627729891780736
83,0.78,0.7661166102790091
83,0.79,0.7709781776034588
83,0.8,0.7752335849529032
83,0.81,0.7793386762134709
83,0.82,0.7835970291669995
83,0.83,0.7878935336985766
83,0.84,0.7913246960895562
83,0.85,0.7954741288380783
83,0.86,0.7996715010419638
83,0.87,0.8031713643400182
83,0.88,0.8077414691866971
83,0.89,0.8120606064876708
83,0.9,0.8163940877823949
83,0.91,0.8203515334434199
83,0.92,0.8262094277997885
83,0.93,0.8305400746760419
83,0.94,0.8356597214232695
83,0.95,0.8415643430569303
83,0.96,0.8471189307678355
83,0.97,0.8528016199785057
83,0.98,0.8590914162213567
83,0.99,0.8703465453372106
84,0.01,0.06307082283969107
84,0.02,0.09460699460756736
84,0.03,0.1270365315712268
84,0.04,0.14611883955261443
84,0.05,0.16831955525410938
84,0.06,0.18776912179283378
84,0.07,0.208667182901671
84,0.08,0.22742190381114974
84,0.09,0.24227900555476659
84,0.1,0.26037462146209106
84,0.11,0.2766737994042191
84,0.12,0.29411628133521533
84,0.13,0.3077588344519637
84,0.14,0.32161345217730486
84,0.15,0.3360974667350565
84,0.16,0.34927175277307004
84,0.17,0.3619057995884591
84,0.18,0.3744792172151775
84,0.19,0.3881801789142593
84,0.2,0.39989049121871934
84,0.21,0.41035658960852817
84,0.22,0.4214554376953133
84,0.23,0.43011333942029667
84,0.24,0.4405526536009187
84,0.25,0.44998332468223556
84,0.26,0.4579778778741366
84,0.27,0.466314858959391
84,0.28,0.4751420937751698
84,0.29,0.48449173040455984
84,0.3,0.49379253745364715
84,0.31,0.501621931999952
84,0.32,0.5102021753114444
84,0.33,0.5184656962329831
84,0.34,0.5261218482944352
84,0.35,0.5331501010648794
84,0.36,0.5403863311111575
84,0.37,0.5479774462952213
84,0.38,0.5558530871663593
84,0.39,0.5631046697826098
84,0.4,0.5704683844142759
84,0.41,0.5787840671953763
84,0.42,0.5842386725517703
84,0.43,0.591133595794454
84,0.44,0.5984700708906079
84,0.45,0.6050185185983123
84,0.46,0.6112999374665345
84,0.47,0.61648571567911
84,0.48,0.6238723014224454
84,0.49,0.6305475680720553
84,0.5,0.6366619751855587
84,0.51,0.6430993456336962
84,0.52,0.6487429259494227
84,0.53,0.6545142616174869
84,0.54,0.6598837822188229
84,0.55,0.6657805157816074
84,0.56,0.6706932242026649
84,0.57,0.676371297160646
84,0.58,0.6826301455777912
84,0.59,0.6877393316460189
84,0.6,0.6926754375066658
84,0.61,0.6977746003008529
84,0.62,0.7031220156078132
84,0.63,0.7076385721377785
84,0.64,0.7115644579864043
84,0.65,0.7159991247296766
84,0.66,0.7209477848870065
84,0.67,0.7255742609155669
84,0.68,0.729989687056526
84,0.69,0.7345786485866362
84,0.7,0.7389269112062644
84,0.71,0.7438635570250106
84,0.72,0.7486352911680265
84,0.73,0.7531496725143971
84,0.74,0.7568385625685937
84,0.75,0.7619200035618262
84,0.76,0.7661827516837656
84,0.77,0.7697241701318918
84,0.78,0.7738197759910588
84,0.79,0.7781088533766446
84,0.8,0.7818199584263795
84,0.81,0.7856875834705219
84,0.82,0.789635916334403
84,0.83,0.7936681586887495
84,0.84,0.7977790187683315
84,0.85,0.8019660578010379
84,0.86,0.8061874833464626
84,0.87,0.8105454621578453
84,0.88,0.8140530331685207
84,0.89,0.8177879668713254
84,0.9,0.8224904089572714
84,0.91,0.8266019370954796
84,0.92,0.831624699906689
84,0.93,0.8354551402516883
84,0.94,0.8407810494957197
84,0.95,0.8451269918101266
84,0.96,0.8501082592974971
84,0.97,0.857049336203518
84,0.98,0.8646661512805472
84,0.99,0.8744114017599453
85,0.01,0.05877560799767512
85,0.02,0.09263904677009674
85,0.03,0.11678053824746513
85,0.04,0.13979527207831197
85,0.05,0.1589543808446926
85,0.06,0.1787820001084406
85,0.07,0.1953067367251199
85,0.08,0.21302517490965409
85,0.09,0.23196288705450438
85,0.1,0.25090362348938544
85,0.11,0.2677763863485422
85,0.12,0.2855207665269676
85,0.13,0.30285657187936565
85,0.14,0.3164461892574349
85,0.15,0.32880738343356397
85,0.16,0.34124237163245674
85,0.17,0.35203901908978535
85,0.18,0.3647208209787345
85,0.19,0.3769265657904313
85,0.2,0.3879522178098852
85,0.21,0.3998526765203647
85,0.22,0.4114699847776416
85,0.23,0.42115526454450153
85,0.24,0.4331529733051289
85,0.25,0.4433916826164207
85,0.26,0.4561260642301369
85,0.27,0.4652293189235508
85,0.28,0.47413211137464223
85,0.29,0.4847322397890294
85,0.3,0.4940546868914583
85,0.31,0.5030353328961681
85,0.32,0.5124212014648108
85,0.33,0.5235239794431786
85,0.34,0.5311428481573808
85,0.35,0.5384373569971429
85,0.36,0.5456762812287531
85,0.37,0.5534714127023707
85,0.38,0.5594478778981776
85,0.39,0.5673042433663801
85,0.4,0.5755516118559998
85,0.41,0.5817741892178915
85,0.42,0.5887707670810399
85,0.43,0.5954859903298164
85,0.44,0.6020828501321961
85,0.45,0.6094325500955
85,0.46,0.6154302097618317
85,0.47,0.6229306091711628
85,0.48,0.6288910755247024
85,0.49,0.6345484954925525
85,0.5,0.6400709679948491
85,0.51,0.6455888433415967
85,0.52,0.6517993702636115
85,0.53,0.6564844386068468
85,0.54,0.6624478650707304
85,0.55,0.6680408176053801
85,0.56,0.6738057377406218
85,0.57,0.6784642305532013
85,0.58,0.6833020023174478
85,0.59,0.6881354357003976
85,0.6,0.6933350868786705
85,0.61,0.69795143941444
85,0.62,0.7028450307965572
85,0.63,0.7071926798024107
85,0.64,0.7124115727564984
85,0.65,0.7165861537952852
85,0.66,0.7213604826842509
85,0.67,0.7260345941378902
85,0.68,0.730464212159224
85,0.69,0.7349592128108338
85,0.7,0.7394269164403525
85,0.71,0.7444171091901688
85,0.72,0.7485263057822586
85,0.73,0.7526905840695368
85,0.74,0.7574265187677558
85,0.75,0.7614428680870533
85,0.76,0.7658840893680098
85,0.77,0.7693464926024387
85,0.78,0.7738391336900644
85,0.79,0.777560106509049
85,0.8,0.7812311592222467
85,0.81,0.7862117320106645
85,0.82,0.7898039677065054
85,0.83,0.7939673074269288
85,0.84,0.7981958338907457
85,0.85,0.802077590251486
85,0.86,0.8064720781041629
85,0.87,0.8101952728483828
85,0.88,0.8144576928916762
85,0.89,0.8190474208587126
85,0.9,0.8232960170006474
85,0.91,0.8278345564563699
85,0.92,0.8322496009538543
85,0.93,0.837136492830688
85,0.94,0.8418216467306613
85,0.95,0.8469402349918886
85,0.96,0.8542483410306857
85,0.97,0.8602220664716236
85,0.98,0.8674438411763588
85,0.99,0.8774894335068469
86,0.01,0.06315634971118012
86,0.02,0.09442758101646342
86,0.03,0.1170065954365325
86,0.04,0.1420809260944637
86,0.05,0.1636515512757892
86,0.06,0.18788506362991478
86,0.07,0.2065010769505632
86,0.08,0.22477251847999635
86,0.09,0.24195640700715723
86,0.1,0.2553634186107558
86,0.11,0.27291624705012313
86,0.12,0.2876763536208147
86,0.13,0.30387852213853667
86,0.14,0.3205738793850629
86,0.15,0.335607621623539
86,0.16,0.34982627938542077
86,0.17,0.36260099855333183
86,0.18,0.37501696173957855
86,0.19,0.3868592253780669
86,0.2,0.39703324306839527
86,0.21,0.40806184746562224
86,0.22,0.419240912869568
86,0.23,0.4307882667122779
86,0.24,0.4423421051740964
86,0.25,0.4514949452447768
86,0.26,0.4621216516858912
86,0.27,0.47359819190283975
86,0.28,0.48193312814769507
86,0.29,0.4907589714323223
86,0.3,0.5003250581185167
86,0.31,0.5092351758272211
86,0.32,0.5183100073415076
86,0.33,0.5265190061278473
86,0.34,0.5349022420340548
86,0.35,0.5422349700287947
86,0.36,0.5491408801653345
86,0.37,0.5557707417906135
86,0.38,0.563107808454614
86,0.39,0.5703606018300361
86,0.4,0.5790035942578508
86,0.41,0.5856307665259036
86,0.42,0.5927559290653529
86,0.43,0.5991353200249127
86,0.44,0.6053184855049628
86,0.45,0.6115214802073249
86,0.46,0.6170864257631746
86,0.47,0.6231797771979141
86,0.48,0.6298887741512924
86,0.49,0.6359936533965894
86,0.5,0.641940468994699
86,0.51,0.6473833340311488
86,0.52,0.6525747571575796
86,0.53,0.6585915509709233
86,0.54,0.6631284072766492
86,0.55,0.6688225253379578
86,0.56,0.6743961496334299
86,0.57,0.6800671615252317
86,0.58,0.6853995560938153
86,0.59,0.6903864926561132
86,0.6,0.6953672871616255
86,0.61,0.7011362591021854
86,0.62,0.7054731062259078
86,0.63,0.7103083830603831
86,0.64,0.71493498855607
86,0.65,0.7198526156797588
86,0.66,0.7249906266213203
86,0.67,0.7291223857428176
86,0.68,0.733588232455481
86,0.69,0.7380456251159819
86,0.7,0.7428758630754314
86,0.71,0.7473552011671132
86,0.72,0.7510332239071625
86,0.73,0.7556405991581595
86,0.74,0.7606314668120958
86,0.75,0.7641602231852129
86,0.76,0.7681400004801593
86,0.77,0.773536825495011
86,0.78,0.7774128293390034
86,0.79,0.7818236799599534
86,0.8,0.7855535004849608
86,0.81,0.7893812650902116
86,0.82,0.7937660968415778
86,0.83,0.7978130622393058
86,0.84,0.8028057546506738
86,0.85,0.8067405026405711
86,0.86,0.8104256312904566
86,0.87,0.8141339314024462
86,0.88,0.8183078934855881
86,0.89,0.8225225264914942
86,0.9,0.826808798258585
86,0.91,0.8312733005469346
86,0.92,0.8362379386110349
86,0.93,0.8403558803720735
86,0.94,0.8450891479599556
86,0.95,0.850391213439036
86,0.96,0.8560859404165622
86,0.97,0.8612571318375307
86,0.98,0.8694830870500728
86,0.99,0.8792756121611929
87,0.01,0.0653190901547717
87,0.02,0.10015171889963703
87,0.03,0.12598504449236175
87,0.04,0.14902839271445342
87,0.05,0.17353108310206738
87,0.06,0.1961561300972893
87,0.07,0.21478826899451064
87,0.08,0.2321780290558217
87,0.09,0.25136981763843713
87,0.1,0.2668443345625296
87,0.11,0.28309987489005123
87,0.12,0.3001227829845576
87,0.13,0.3139693353095307
87,0.14,0.3276277100864409
87,0.15,0.33832370425080116
87,0.16,0.35509019959565835
87,0.17,0.36797768362333777
87,0.18,0.37950035926035297
87,0.19,0.3915582098052452
87,0.2,0.40326496044473326
87,0.21,0.414762943169015
87,0.22,0.42484929003432326
87,0.23,0.43577325267113404
87,0.24,0.44452231356935634
87,0.25,0.45525233261260406
87,0.26,0.46536607446868045
87,0.27,0.4751592590412294
87,0.28,0.48342558327140045
87,0.29,0.4914203084412929
87,0.3,0.5007240908372395
87,0.31,0.5091639145790577
87,0.32,0.518241074706636
87,0.33,0.526113068693499
87,0.34,0.5339378274011374
87,0.35,0.5414242481277919
87,0.36,0.5485949544719994
87,0.37,0.5563597568417693
87,0.38,0.5632236952724438
87,0.39,0.5692388860870634
87,0.4,0.5757726436083216
87,0.41,0.5827482240751705
87,0.42,0.5900874490673774
87,0.43,0.5979764825245634
87,0.44,0.6046496994365967
87,0.45,0.6113896490359796
87,0.46,0.6186286640950555
87,0.47,0.6241811316330839
87,0.48,0.6297957138309451
87,0.49,0.6355417995005369
87,0.5,0.6409864341287868
87,0.51,0.6472549227184788
87,0.52,0.6522890971000215
87,0.53,0.6581399051328787
87,0.54,0.6650948868692556
87,0.55,0.670121210331373
87,0.56,0.6755802098449006
87,0.57,0.6800960781805445
87,0.58,0.6859775633140774
87,0.59,0.691346325381303
87,0.6,0.6961369420779085
87,0.61,0.7013166511934046
87,0.62,0.7062899836428633
87,0.63,0.7111766300286777
87,0.64,0.7164859257112856
87,0.65,0.7214632682958254
87,0.66,0.7263314883714157
87,0.67,0.7307807078688319
87,0.68,0.7359617981259307
87,0.69,0.7403836832008414
87,0.7,0.7450347991860153
87,0.71,0.7489505085342261
87,0.72,0.7534799457338894
87,0.73,0.7575466262190078
87,0.74,0.7617605052730956
87,0.75,0.7661594006891685
87,0.76,0.7705615388751454
87,0.77,0.7742072267892448
87,0.78,0.7791408536069501
87,0.79,0.7831103143026787
87,0.8,0.7873461737370514
87,0.81,0.7912359817428313
87,0.82,0.7951539184069548
87,0.83,0.7984663759894819
87,0.84,0.802916965394078
87,0.85,0.8071685448496371
87,0.86,0.811398858720552
87,0.87,0.8150567446037734
87,0.88,0.8199022587586989
87,0.89,0.8243734450707154
87,0.9,0.828846378246135
87,0.91,0.8325919741670178
87,0.92,0.8370277060467091
87,0.93,0.8420116471673981
87,0.94,0.8462016595560768
87,0.95,0.8501460706394365
87,0.96,0.8562597345550866
87,0.97,0.8622719872426192
87,0.98,0.8705241635267501
87,0.99,0.8801983294612877
88,0.01,0.05299223488036808
88,0.02,0.0863515383785162
88,0.03,0.12122662304528847
88,0.04,0.14177370540276912
88,0.05,0.1636907836767365
88,0.06,0.18505865091278956
88,0.07,0.20329246868461645
88,0.08,0.22143487339521584
88,0.09,0.24197041756079907
88,0.1,0.25889725027585386
88,0.11,0.2752977524705498
88,0.12,0.2911777140115715
88,0.13,0.3049715622438476
88,0.14,0.31859062322782605
88,0.15,0.3333648593347944
88,0.16,0.344338727613387
88,0.17,0.3586643715235822
88,0.18,0.37255044907088325
88,0.19,0.38347355615856926
88,0.2,0.39528566731912523
88,0.21,0.4057707818063455
88,0.22,0.41599564303276176
88,0.23,0.42645174853015827
88,0.24,0.4374309113528854
88,0.25,0.4482616538956935
88,0.26,0.4565863069920388
88,0.27,0.4668078127345675
88,0.28,0.4767227575939625
88,0.29,0.4857222776045995
88,0.3,0.494433304290973
88,0.31,0.5034644999630747
88,0.32,0.5121571071353473
88,0.33,0.5202436613762765
88,0.34,0.5288085307431293
88,0.35,0.536682856128999
88,0.36,0.545847300090764
88,0.37,0.5521167969338379
88,0.38,0.5587478393893553
88,0.39,0.5653397210247834
88,0.4,0.5729747702831536
88,0.41,0.5805878713290232
88,0.42,0.5881267256784461
88,0.43,0.5964914258156011
88,0.44,0.6019780550392211
88,0.45,0.6086727919197326
88,0.46,0.6150055869544231
88,0.47,0.6214293965392875
88,0.48,0.6275756942106254
88,0.49,0.6353695486760671
88,0.5,0.6409868972953421
